,Entry_Duct_Name,Sex,Institute,End_Year
13438,獨立招生,女,管理學院,106
13439,獨立招生,女,管理學院,106
13440,獨立招生,女,管理學院,106
13441,獨立招生,女,管理學院,106
13442,獨立招生,女,管理學院,107
13443,獨立招生,女,管理學院,106
13444,獨立招生,女,管理學院,106
13445,獨立招生,女,管理學院,106
13446,獨立招生,女,管理學院,106
13447,獨立招生,女,管理學院,106
13448,獨立招生,女,管理學院,106
13449,獨立招生,女,管理學院,106
13450,獨立招生,女,管理學院,106
13451,獨立招生,男,管理學院,106
13452,獨立招生,男,管理學院,107
13453,獨立招生,男,管理學院,107
13454,獨立招生,女,管理學院,107
13455,獨立招生,女,管理學院,107
13456,獨立招生,女,管理學院,106
13457,獨立招生,女,管理學院,106
13458,獨立招生,男,管理學院,106
13459,獨立招生,女,管理學院,107
13460,獨立招生,女,財經學院,109
13461,獨立招生,女,管理學院,109
13462,獨立招生,女,管理學院,109
13463,獨立招生,男,管理學院,109
13464,獨立招生,女,管理學院,109
13465,獨立招生,男,管理學院,109
13466,獨立招生,女,管理學院,109
13467,獨立招生,女,管理學院,109
13468,獨立招生,女,財經學院,109
13469,獨立招生,女,管理學院,109
13470,獨立招生,女,管理學院,109
13471,獨立招生,男,財經學院,109
13472,獨立招生,女,管理學院,109
13473,獨立招生,女,財經學院,109
13474,獨立招生,男,管理學院,109
13475,獨立招生,男,管理學院,109
13476,獨立招生,女,管理學院,107
13477,獨立招生,女,管理學院,107
13478,獨立招生,女,管理學院,107
13479,獨立招生,女,管理學院,107
13480,獨立招生,女,管理學院,107
13481,獨立招生,女,管理學院,107
13482,獨立招生,男,管理學院,107
13483,獨立招生,女,管理學院,107
13484,獨立招生,女,管理學院,107
13485,獨立招生,女,管理學院,107
13486,獨立招生,女,管理學院,107
13487,獨立招生,女,管理學院,107
13488,獨立招生,女,管理學院,107
13489,獨立招生,女,管理學院,107
13490,獨立招生,女,管理學院,107
13491,獨立招生,女,管理學院,107
13492,獨立招生,女,管理學院,107
13493,獨立招生,女,管理學院,107
13494,獨立招生,男,管理學院,107
13495,獨立招生,女,管理學院,107
13496,獨立招生,女,管理學院,107
13497,獨立招生,女,管理學院,107
13498,獨立招生,女,管理學院,108
13499,獨立招生,女,管理學院,107
13500,獨立招生,女,管理學院,107
13501,獨立招生,女,管理學院,107
13502,獨立招生,女,管理學院,107
13503,獨立招生,女,管理學院,107
13504,獨立招生,女,管理學院,107
13505,獨立招生,男,管理學院,109
13506,獨立招生,女,管理學院,107
13507,獨立招生,女,管理學院,107
13508,獨立招生,女,管理學院,107
13509,獨立招生,女,管理學院,107
13510,獨立招生,女,管理學院,107
13511,獨立招生,女,管理學院,107
13512,獨立招生,女,管理學院,107
13513,退輔會甄試(外加),男,管理學院,107
13514,退輔會甄試(外加),男,管理學院,107
13515,獨立招生,女,財經學院,109
13516,獨立招生,女,財經學院,109
13517,獨立招生,女,財經學院,109
13518,獨立招生,男,財經學院,109
13519,獨立招生,女,財經學院,109
13520,獨立招生,女,財經學院,109
13521,獨立招生,女,財經學院,109
13522,獨立招生,女,管理學院,109
13523,獨立招生,女,財經學院,109
13524,獨立招生,女,財經學院,109
13525,獨立招生,女,財經學院,109
13526,獨立招生,女,財經學院,107
13527,獨立招生,女,財經學院,107
13528,獨立招生,男,財經學院,107
13529,獨立招生,男,財經學院,107
13530,獨立招生,男,財經學院,107
13531,獨立招生,女,財經學院,107
13532,獨立招生,女,財經學院,107
13533,獨立招生,男,財經學院,107
13534,獨立招生,男,財經學院,107
13535,獨立招生,男,財經學院,107
13536,獨立招生,男,財經學院,107
13537,獨立招生,男,財經學院,107
13538,獨立招生,女,財經學院,107
13539,獨立招生,女,財經學院,107
13540,獨立招生,女,財經學院,107
13541,獨立招生,女,財經學院,107
13542,獨立招生,女,財經學院,107
13543,獨立招生,男,財經學院,107
13544,獨立招生,女,財經學院,107
13545,獨立招生,男,財經學院,107
13546,獨立招生,女,財經學院,107
13547,獨立招生,女,財經學院,107
13548,獨立招生,女,財經學院,107
13549,獨立招生,女,財經學院,107
13550,獨立招生,男,財經學院,107
13551,獨立招生,男,財經學院,107
13552,獨立招生,男,財經學院,107
13553,獨立招生,男,財經學院,107
13554,獨立招生,男,財經學院,107
13555,獨立招生,女,財經學院,107
13556,獨立招生,女,財經學院,107
13557,獨立招生,女,財經學院,109
13558,獨立招生,女,財經學院,107
13559,獨立招生,女,財經學院,107
13560,獨立招生,男,財經學院,107
13561,獨立招生,女,財經學院,107
13562,獨立招生,女,財經學院,107
13563,獨立招生,女,財經學院,107
13564,獨立招生,女,財經學院,107
13565,獨立招生,女,財經學院,107
13566,獨立招生,女,財經學院,107
13567,獨立招生,男,財經學院,107
13568,獨立招生,女,財經學院,107
13569,獨立招生,女,財經學院,107
13570,獨立招生,女,財經學院,107
13571,獨立招生,女,財經學院,107
13572,獨立招生,女,財經學院,107
13573,獨立招生,女,財經學院,107
13574,獨立招生,女,財經學院,107
13575,獨立招生,女,財經學院,107
13576,獨立招生,女,財經學院,107
13577,獨立招生,女,財經學院,107
13578,獨立招生,女,財經學院,107
13579,獨立招生,女,財經學院,107
13580,獨立招生,女,財經學院,107
13581,獨立招生,女,財經學院,107
13582,獨立招生,女,財經學院,107
13583,獨立招生,女,財經學院,107
13584,獨立招生,女,財經學院,107
13585,獨立招生,女,財經學院,107
13586,獨立招生,女,財經學院,109
13587,獨立招生,女,財經學院,107
13588,獨立招生,女,財經學院,107
13589,獨立招生,女,財經學院,107
13590,獨立招生,女,財經學院,107
13591,獨立招生,女,財經學院,107
13592,獨立招生,女,財經學院,107
13593,獨立招生,女,財經學院,107
13594,獨立招生,女,財經學院,107
13595,獨立招生,女,財經學院,107
13596,獨立招生,女,財經學院,107
13597,獨立招生,女,財經學院,107
13598,獨立招生,女,財經學院,107
13599,獨立招生,男,財經學院,107
13600,獨立招生,男,財經學院,107
13601,獨立招生,女,財經學院,107
13602,獨立招生,女,財經學院,107
13603,獨立招生,女,財經學院,107
13604,獨立招生,女,財經學院,107
13605,退輔會甄試(外加),男,財經學院,107
13606,獨立招生,男,財經學院,109
13607,獨立招生,女,財經學院,109
13608,獨立招生,女,財經學院,109
13609,獨立招生,女,財經學院,109
13610,獨立招生,男,財經學院,109
13611,獨立招生,男,財經學院,109
13612,獨立招生,男,財經學院,109
13613,獨立招生,女,財經學院,109
13614,獨立招生,女,財經學院,109
13615,轉學考試,男,財經學院,109
13616,獨立招生,女,財經學院,107
13617,獨立招生,女,財經學院,107
13618,獨立招生,男,財經學院,107
13619,獨立招生,女,管理學院,107
13620,獨立招生,女,財經學院,107
13621,獨立招生,女,財經學院,107
13622,獨立招生,女,財經學院,107
13623,獨立招生,女,財經學院,107
13624,獨立招生,女,財經學院,107
13625,獨立招生,女,財經學院,107
13626,獨立招生,女,財經學院,107
13627,獨立招生,女,財經學院,107
13628,獨立招生,女,財經學院,107
13629,獨立招生,男,管理學院,109
13630,獨立招生,女,管理學院,109
13631,獨立招生,女,財經學院,109
13632,獨立招生,女,管理學院,109
13633,獨立招生,男,管理學院,109
13634,獨立招生,女,管理學院,109
13635,獨立招生,女,管理學院,109
13636,獨立招生,女,管理學院,109
13637,獨立招生,女,管理學院,109
13638,獨立招生,女,財經學院,109
13639,獨立招生,女,管理學院,109
13640,獨立招生,女,管理學院,109
13641,獨立招生,男,管理學院,109
13642,獨立招生,女,管理學院,109
13643,獨立招生,女,管理學院,109
13644,獨立招生,女,管理學院,109
13645,獨立招生,男,管理學院,109
13646,獨立招生,女,管理學院,109
13647,獨立招生,男,財經學院,109
13648,獨立招生,男,管理學院,109
13649,獨立招生,女,管理學院,109
13650,獨立招生,男,管理學院,109
13651,轉學考試,女,管理學院,109
13652,獨立招生,男,管理學院,107
13653,獨立招生,女,管理學院,107
13654,獨立招生,女,管理學院,107
13655,獨立招生,女,管理學院,107
13656,獨立招生,女,管理學院,107
13657,獨立招生,女,管理學院,107
13658,獨立招生,女,管理學院,107
13659,獨立招生,女,管理學院,107
13660,獨立招生,女,管理學院,107
13661,獨立招生,男,管理學院,107
13662,獨立招生,男,管理學院,107
13663,獨立招生,女,管理學院,107
13664,獨立招生,男,管理學院,109
13665,獨立招生,女,管理學院,107
13666,獨立招生,女,管理學院,107
13667,獨立招生,女,管理學院,107
13668,獨立招生,女,管理學院,107
13669,獨立招生,女,管理學院,107
13670,獨立招生,女,管理學院,107
13671,獨立招生,女,管理學院,107
13672,獨立招生,女,管理學院,107
13673,獨立招生,男,管理學院,107
13674,獨立招生,男,管理學院,107
13675,獨立招生,女,管理學院,107
13676,獨立招生,女,管理學院,107
13677,獨立招生,男,管理學院,107
13678,獨立招生,男,管理學院,107
13679,獨立招生,男,管理學院,107
13680,獨立招生,女,管理學院,107
13681,獨立招生,女,管理學院,107
13682,獨立招生,女,管理學院,107
13683,獨立招生,女,管理學院,107
13684,獨立招生,女,管理學院,107
13685,獨立招生,男,管理學院,107
13686,獨立招生,男,管理學院,107
13687,獨立招生,男,管理學院,107
13688,獨立招生,男,管理學院,107
13689,獨立招生,男,管理學院,107
13690,獨立招生,男,管理學院,107
13691,獨立招生,男,管理學院,107
13692,獨立招生,女,管理學院,107
13693,獨立招生,女,管理學院,107
13694,獨立招生,女,管理學院,107
13695,獨立招生,男,管理學院,107
13696,獨立招生,女,管理學院,107
13697,獨立招生,女,管理學院,107
13698,獨立招生,女,管理學院,107
13699,獨立招生,女,管理學院,107
13700,獨立招生,女,管理學院,107
13701,獨立招生,男,管理學院,109
13702,獨立招生,女,管理學院,109
13703,獨立招生,女,管理學院,109
13704,獨立招生,男,管理學院,109
13705,獨立招生,女,管理學院,109
13706,獨立招生,男,管理學院,109
13707,獨立招生,男,管理學院,109
13708,獨立招生,女,管理學院,109
13709,獨立招生,女,管理學院,109
13710,獨立招生,男,管理學院,109
13711,獨立招生,女,管理學院,109
13712,獨立招生,男,管理學院,109
13713,獨立招生,女,管理學院,109
13714,獨立招生,男,管理學院,109
13715,獨立招生,女,管理學院,109
13716,獨立招生,男,管理學院,109
13717,獨立招生,男,創新設計與經營學院,109
13718,獨立招生,女,管理學院,109
13719,獨立招生,女,管理學院,109
13720,獨立招生,女,管理學院,109
13721,獨立招生,男,管理學院,109
13722,獨立招生,男,管理學院,109
13723,獨立招生,男,管理學院,109
13724,獨立招生,男,管理學院,109
13725,轉學考試,男,管理學院,109
13726,轉學考試,男,管理學院,109
13727,獨立招生,男,管理學院,107
13728,獨立招生,男,管理學院,107
13729,獨立招生,男,管理學院,107
13730,獨立招生,女,管理學院,107
13731,獨立招生,女,管理學院,107
13732,獨立招生,男,管理學院,107
13733,獨立招生,男,管理學院,107
13734,獨立招生,男,管理學院,107
13735,獨立招生,男,管理學院,107
13736,獨立招生,男,管理學院,107
13737,獨立招生,男,管理學院,107
13738,獨立招生,男,管理學院,107
13739,獨立招生,男,管理學院,107
13740,獨立招生,女,管理學院,107
13741,獨立招生,女,管理學院,108
13742,獨立招生,女,管理學院,108
13743,獨立招生,男,管理學院,107
13744,獨立招生,男,管理學院,107
13745,獨立招生,男,管理學院,107
13746,獨立招生,男,管理學院,107
13747,獨立招生,女,管理學院,107
13748,獨立招生,女,管理學院,107
13749,獨立招生,女,管理學院,107
13750,獨立招生,女,管理學院,107
13751,獨立招生,女,管理學院,107
13752,獨立招生,女,管理學院,107
13753,獨立招生,女,管理學院,107
13754,獨立招生,男,管理學院,107
13755,獨立招生,男,管理學院,107
13756,獨立招生,女,管理學院,107
13757,獨立招生,女,管理學院,107
13758,獨立招生,女,管理學院,107
13759,獨立招生,女,管理學院,107
13760,獨立招生,女,管理學院,107
13761,獨立招生,女,管理學院,107
13762,獨立招生,男,管理學院,107
13763,獨立招生,男,管理學院,107
13764,獨立招生,男,管理學院,107
13765,獨立招生,男,管理學院,107
13766,獨立招生,男,管理學院,108
13767,獨立招生,男,管理學院,107
13768,獨立招生,男,管理學院,107
13769,獨立招生,男,管理學院,107
13770,獨立招生,男,管理學院,107
13771,退輔會甄試(外加),男,管理學院,107
13772,退輔會甄試(外加),男,管理學院,107
13773,退輔會甄試(外加),男,管理學院,107
13774,退輔會甄試(外加),男,管理學院,107
13775,獨立招生,女,管理學院,107
13776,獨立招生,女,管理學院,107
13777,獨立招生,男,管理學院,107
13778,獨立招生,男,管理學院,107
13779,獨立招生,女,管理學院,107
13780,獨立招生,男,管理學院,107
13781,獨立招生,女,管理學院,107
