,Years,Edu_Short,Dept_Short,Sex
13422,106,進二技,進二技應外,男
13423,106,進二技,進二技應外,男
13424,106,進二技,進二技應外,男
13425,106,進二技,進二技應外,女
13426,106,進二技,進二技應外,女
13427,106,進二技,進二技應外,女
13428,106,進二技,進二技應外,女
13429,105,進二技,進二技應外,女
13430,105,進二技,進二技應外,女
13431,106,進二技,進二技應外,女
13432,106,進二技,進二技應外,女
13433,107,進二技,進二技應外,女
13434,106,進二技,進二技應外,女
13435,106,進二技,進二技應外,女
13436,106,進二技,進二技應外,女
13437,105,進二技,進二技應外,女
13438,106,進二技,進二技應外,女
13439,106,進二技,進二技應外,女
13440,106,進二技,進二技應外,女
13441,106,進二技,進二技應外,女
13442,107,進二技,進二技應外,女
13443,105,進二技,進二技應外,女
13444,106,進二技,進二技應外,女
13445,106,進二技,進二技應外,女
13446,106,進二技,進二技應外,女
13447,105,進二技,進二技應外,女
13448,105,進二技,進二技應外,女
13449,106,進二技,進二技應外,女
13450,106,進二技,進二技應外,女
13451,106,進二技,進二技應外,男
13452,105,進二技,進二技應外,男
13453,105,進二技,進二技應外,男
13454,107,進二技,進二技應外,女
13455,107,進二技,進二技應外,女
13456,106,進二技,進二技應外,女
13457,105,進二技,進二技應外,女
13458,106,進二技,進二技應外,男
13459,107,進二技,進二技應外,女
13460,106,日四技,四技財稅,女
13461,106,日四技,四技會資,女
13462,107,進四技,進四技會資,女
13463,108,進四技,進四技會資,男
13464,106,日四技,四技會資,女
13465,106,進四技,進四技會資,男
13466,109,進四技,進四技會資,女
13467,109,進四技,進四技會資,女
13468,109,日四技,四技財金,女
13469,109,進四技,進四技會資,女
13470,109,進四技,進四技會資,女
13471,106,日四技,四技財金,男
13472,109,進四技,進四技會資,女
13473,109,日四技,四技商務,女
13474,106,進四技,進四技會資,男
13475,108,進四技,進四技會資,男
13476,106,進二技,進二技會資,女
13477,106,進二技,進二技會資,女
13478,106,進二技,進二技會資,女
13479,107,進二技,進二技會資,女
13480,107,進二技,進二技會資,女
13481,106,進二技,進二技會資,女
13482,107,進二技,進二技會資,男
13483,107,進二技,進二技會資,女
13484,107,進二技,進二技會資,女
13485,107,進二技,進二技會資,女
13486,107,進二技,進二技會資,女
13487,107,進二技,進二技會資,女
13488,107,進二技,進二技會資,女
13489,107,進二技,進二技會資,女
13490,107,進二技,進二技會資,女
13491,107,進二技,進二技會資,女
13492,107,進二技,進二技會資,女
13493,107,進二技,進二技會資,女
13494,107,進二技,進二技會資,男
13495,107,進二技,進二技會資,女
13496,107,進二技,進二技會資,女
13497,106,進二技,進二技會資,女
13498,108,進二技,進二技會資,女
13499,106,進二技,進二技會資,女
13500,106,進二技,進二技會資,女
13501,107,進二技,進二技會資,女
13502,107,進二技,進二技會資,女
13503,107,進二技,進二技會資,女
13504,107,進二技,進二技會資,女
13505,107,進二技,進二技會資,男
13506,107,進二技,進二技會資,女
13507,107,進二技,進二技會資,女
13508,107,進二技,進二技會資,女
13509,107,進二技,進二技會資,女
13510,107,進二技,進二技會資,女
13511,107,進二技,進二技會資,女
13512,107,進二技,進二技會資,女
13513,106,進二技,進二技會資,男
13514,106,進二技,進二技會資,男
13515,106,日四技,四技財金,女
13516,108,進四技,進四技財金,女
13517,108,進四技,進四技財金,女
13518,109,日四技,四技財金,男
13519,109,進四技,進四技財金,女
13520,108,進四技,進四技財金,女
13521,109,進四技,進四技財金,女
13522,107,進四技,進四技資管,女
13523,109,進四技,進四技財金,女
13524,108,進四技,進四技財金,女
13525,109,進四技,進四技財金,女
13526,107,進二技,進二技財金,女
13527,107,進二技,進二技財金,女
13528,107,進二技,進二技財金,男
13529,107,進二技,進二技財金,男
13530,107,進二技,進二技財金,男
13531,107,進二技,進二技財金,女
13532,107,進二技,進二技財金,女
13533,107,進二技,進二技財金,男
13534,107,進二技,進二技財金,男
13535,107,進二技,進二技財金,男
13536,107,進二技,進二技財金,男
13537,107,進二技,進二技財金,男
13538,107,進二技,進二技財金,女
13539,107,進二技,進二技財金,女
13540,106,進二技,進二技財金,女
13541,106,進二技,進二技財金,女
13542,106,進二技,進二技財金,女
13543,107,進二技,進二技財金,男
13544,107,進二技,進二技財金,女
13545,106,進二技,進二技財金,男
13546,107,進二技,進二技財金,女
13547,107,進二技,進二技財金,女
13548,107,進二技,進二技財金,女
13549,107,進二技,進二技財金,女
13550,107,進二技,進二技財金,男
13551,107,進二技,進二技財金,男
13552,107,進二技,進二技財金,男
13553,106,進二技,進二技財金,男
13554,106,進二技,進二技財金,男
13555,107,進二技,進二技財金,女
13556,107,進二技,進二技財金,女
13557,109,進二技,進二技財金,女
13558,106,進二技,進二技財金,女
13559,107,進二技,進二技財金,女
13560,107,進二技,進二技財金,男
13561,107,進二技,進二技財稅,女
13562,107,進二技,進二技財稅,女
13563,106,進二技,進二技財稅,女
13564,106,進二技,進二技財稅,女
13565,106,進二技,進二技財稅,女
13566,106,進二技,進二技財稅,女
13567,107,日二技,二技財稅,男
13568,107,進二技,進二技財稅,女
13569,106,進二技,進二技財稅,女
13570,106,進二技,進二技財稅,女
13571,106,進二技,進二技財稅,女
13572,106,進二技,進二技財稅,女
13573,106,進二技,進二技財稅,女
13574,106,進二技,進二技財稅,女
13575,106,進二技,進二技財稅,女
13576,106,日二技,二技財稅,女
13577,106,進二技,進二技財稅,女
13578,106,進二技,進二技財稅,女
13579,106,進二技,進二技財稅,女
13580,106,日二技,二技財稅,女
13581,106,日二技,二技財稅,女
13582,107,進二技,進二技財稅,女
13583,106,進二技,進二技財稅,女
13584,106,進二技,進二技財稅,女
13585,106,進二技,進二技財稅,女
13586,109,進二技,進二技財稅,女
13587,106,進二技,進二技財稅,女
13588,107,進二技,進二技財稅,女
13589,107,進二技,進二技財稅,女
13590,106,進二技,進二技財稅,女
13591,106,進二技,進二技財稅,女
13592,107,進二技,進二技財稅,女
13593,107,進二技,進二技財稅,女
13594,107,進二技,進二技財稅,女
13595,107,進二技,進二技財稅,女
13596,107,進二技,進二技財稅,女
13597,107,進二技,進二技財稅,女
13598,107,進二技,進二技財稅,女
13599,107,進二技,進二技財稅,男
13600,107,進二技,進二技財稅,男
13601,106,進二技,進二技財稅,女
13602,106,進二技,進二技財稅,女
13603,107,進二技,進二技財稅,女
13604,107,進二技,進二技財稅,女
13605,107,進二技,進二技財稅,男
13606,106,日四技,四技商務,男
13607,109,進四技,進四技商務,女
13608,108,進四技,進四技商務,女
13609,109,進四技,進四技商務,女
13610,109,進四技,進四技商務,男
13611,109,日四技,四技商務,男
13612,107,日四技,四技商務,男
13613,109,日四技,四技商務,女
13614,109,日四技,四技商務,女
13615,108,進四技,進四技商務,男
13616,106,進二技,進二技國商,女
13617,106,進二技,進二技國商,女
13618,106,進二技,進二技國商,男
13619,107,進二技,進二技應外,女
13620,106,進二技,進二技國商,女
13621,106,進二技,進二技國商,女
13622,107,進二技,進二技國商,女
13623,107,進二技,進二技國商,女
13624,107,進二技,進二技國商,女
13625,107,進二技,進二技國商,女
13626,107,進二技,進二技國商,女
13627,107,進二技,進二技國商,女
13628,107,進二技,進二技國商,女
13629,106,日四技,四技企管,男
13630,109,進四技,進四技企管,女
13631,106,日四技,四技商務,女
13632,109,進四技,進四技企管,女
13633,108,進四技,進四技企管,男
13634,109,進四技,進四技企管,女
13635,107,進四技,進四技企管,女
13636,109,進四技,進四技企管,女
13637,109,日四技,四技企管,女
13638,109,日四技,四技財稅,女
13639,109,進四技,進四技企管,女
13640,108,日四技,四技會資,女
13641,109,進四技,進四技企管,男
13642,109,進四技,進四技企管,女
13643,109,進四技,進四技企管,女
13644,109,進四技,進四技企管,女
13645,109,進四技,進四技企管,男
13646,109,進四技,進四技企管,女
13647,108,進四技,進四技財金,男
13648,109,進四技,進四技企管,男
13649,109,進四技,進四技企管,女
13650,109,進四技,進四技企管,男
13651,109,進四技,進四技企管,女
13652,107,進二技,進二技企管,男
13653,107,進二技,進二技企管,女
13654,107,進二技,進二技企管,女
13655,107,進二技,進二技企管,女
13656,107,進二技,進二技企管,女
13657,107,進二技,進二技企管,女
13658,107,進二技,進二技企管,女
13659,107,進二技,進二技企管,女
13660,107,進二技,進二技企管,女
13661,107,進二技,進二技企管,男
13662,107,進二技,進二技企管,男
13663,107,進二技,進二技企管,女
13664,109,進二技,進二技企管,男
13665,107,進二技,進二技企管,女
13666,107,進二技,進二技企管,女
13667,107,進二技,進二技企管,女
13668,107,進二技,進二技企管,女
13669,106,進二技,進二技企管,女
13670,106,進二技,進二技企管,女
13671,107,進二技,進二技企管,女
13672,107,進二技,進二技企管,女
13673,107,日二技,二技企管,男
13674,107,日二技,二技企管,男
13675,106,進二技,進二技企管,女
13676,106,進二技,進二技企管,女
13677,107,進二技,進二技企管,男
13678,107,進二技,進二技企管,男
13679,107,進二技,進二技企管,男
13680,107,進二技,進二技企管,女
13681,107,進二技,進二技企管,女
13682,107,進二技,進二技企管,女
13683,107,進二技,進二技企管,女
13684,107,進二技,進二技企管,女
13685,107,進二技,進二技企管,男
13686,107,進二技,進二技企管,男
13687,107,進二技,進二技企管,男
13688,107,進二技,進二技企管,男
13689,107,進二技,進二技企管,男
13690,107,進二技,進二技企管,男
13691,107,進二技,進二技企管,男
13692,107,進二技,進二技企管,女
13693,107,進二技,進二技企管,女
13694,107,進二技,進二技企管,女
13695,107,進二技,進二技企管,男
13696,107,進二技,進二技企管,女
13697,107,進二技,進二技企管,女
13698,107,進二技,進二技企管,女
13699,106,進二技,進二技企管,女
13700,107,進二技,進二技企管,女
13701,109,進四技,進四技資管,男
13702,109,日四技,四技資管,女
13703,106,進四技,進四技資管,女
13704,109,進四技,進四技資管,男
13705,108,日四技,四技資管,女
13706,109,日四技,四技資管,男
13707,108,進四技,進四技資管,男
13708,106,進四技,進四技資管,女
13709,109,進四技,進四技資管,女
13710,109,進四技,進四技資管,男
13711,109,進四技,進四技資管,女
13712,106,進四技,進四技資管,男
13713,106,日四技,四技資管,女
13714,109,進四技,進四技資管,男
13715,109,進四技,進四技資管,女
13716,109,進四技,進四技資管,男
13717,109,日四技,四技創科,男
13718,109,進四技,進四技資管,女
13719,109,進四技,進四技資管,女
13720,109,進四技,進四技資管,女
13721,109,進四技,進四技資管,男
13722,109,進四技,進四技資管,男
13723,107,進四技,進四技資管,男
13724,107,日四技,四技資管,男
13725,108,進四技,進四技資管,男
13726,109,進四技,進四技資管,男
13727,107,進二技,進二技資管,男
13728,106,進二技,進二技資管,男
13729,106,進二技,進二技資管,男
13730,107,進二技,進二技資管,女
13731,107,進二技,進二技資管,女
