,Dept_Short,工作所在地點_境內區域,畢業滿_年
8930,四技財稅,新北市,1
8931,四技財稅,,1
8932,四技財稅,台北市,1
8933,四技商務,新北市,1
8934,四技商務,花蓮縣,1
8935,四技商務,台北市,1
8936,四技商務,新竹縣,1
8937,四技商務,,1
8938,四技商務,台北市,1
8939,四技商務,新北市,1
8940,四技商務,桃園市,1
8941,四技商務,台北市,1
8942,四技商務,高雄市,1
8943,四技商務,,1
8944,四技商務,,1
8945,四技商務,新北市,1
8946,四技商務,雲林縣,1
8947,四技商務,台北市,1
8948,四技商務,台北市,1
8949,四技商務,新北市,1
8950,四技商務,台北市,1
8951,四技商務,台北市,1
8952,四技商務,台北市,1
8953,四技商務,,1
8954,四技商務,基隆市,1
8955,四技商務,桃園市,1
8956,四技商務,,1
8957,四技企管,台北市,1
8958,四技企管,桃園市,1
8959,四技企管,,1
8960,四技企管,新竹縣,1
8961,四技企管,台北市,1
8962,四技企管,,1
8963,四技企管,,1
8964,四技企管,新北市,1
8965,四技企管,,1
8966,四技企管,新竹市,1
8967,四技企管,新北市,1
8968,四技企管,台北市,1
8969,四技企管,新北市,1
8970,四技企管,桃園市,1
8971,四技財金,新北市,1
8972,四技企管,台北市,1
8973,四技企管,新竹市,1
8974,四技企管,台北市,1
8975,四技企管,,1
8976,四技企管,,1
8977,四技資管,台北市,1
8978,四技資管,,1
8979,四技資管,新北市,1
8980,四技資管,新北市,1
8981,四技資管,台北市,1
8982,四技資管,新北市,1
8983,四技資管,台北市,1
8984,四技資管,,1
8985,四技資管,,1
8986,四技資管,台北市,1
8987,四技資管,,1
8988,四技資管,,1
8989,四技資管,新竹市,1
8990,四技資管,,1
8991,四技資管,,1
8992,四技資管,新竹市,1
8993,四技資管,新竹市,1
8994,四技資管,台北市,1
8995,四技資管,台北市,1
8996,四技資管,,1
8997,四技資管,台北市,1
8998,四技資管,,1
8999,四技資管,台北市,1
9000,四技應外,桃園市,1
9001,四技應外,桃園市,1
9002,四技應外,台北市,1
9003,四技應外,台北市,1
9004,四技應外,台北市,1
9005,四技應外,桃園市,1
9006,四技應外,台北市,1
9007,四技應外,,1
9008,四技企管,台北市,1
9009,四技應外,,1
9010,四技應外,台北市,1
9011,四技應外,台北市,1
9012,四技應外,新北市,1
9013,四技應外,台北市,1
9014,四技應外,台北市,1
9015,四技應外,台北市,1
9016,四技應外,新北市,1
9017,四技應外,新北市,1
9018,四技應外,新北市,1
9019,四技應外,,1
9020,四技應外,台北市,1
9021,四技應外,新北市,1
9022,四技應外,台北市,1
9023,四技應外,新北市,1
9024,四技應外,桃園市,1
9025,四技創科,新北市,1
9026,四技創科,,1
9027,四技創科,新竹市,1
9028,四技創科,新北市,1
9029,四技財稅,台中市,1
9030,四技創科,桃園市,1
9031,四技創科,,1
9032,四技創科,,1
9033,四技數媒,台北市,1
9034,四技創科,台南市,1
9035,四技創科,台北市,1
9036,四技創科,台北市,1
9037,四技創科,,1
9038,四技創科,桃園市,1
9039,四技創科,,1
9040,四技創科,,1
9041,四技創科,台北市,1
9042,四技創科,台北市,1
9043,四技創科,高雄市,1
9044,四技創科,台北市,1
9045,四技創科,台北市,1
9046,四技財金,桃園市,1
9047,四技創科,台北市,1
9048,四技創科,新竹市,1
9049,四技創科,嘉義市,1
9050,四技創科,高雄市,1
9051,四技創科,,1
9052,四技創科,新北市,1
9053,四技商設,桃園市,1
9054,四技企管,台北市,1
9055,四技商設,宜蘭縣,1
9056,四技商設,,1
9057,四技財金,新北市,1
9058,四技商設,桃園市,1
9059,四技商設,桃園市,1
9060,四技商設,台北市,1
9061,四技商設,高雄市,1
9062,四技商設,南投縣,1
9063,四技商設,台北市,1
9064,四技商設,台北市,1
9065,四技商設,台北市,1
9066,四技商設,台東縣,1
9067,四技商設,台北市,1
9068,四技商設,新竹市,1
9069,四技商設,高雄市,1
9070,四技商設,台北市,1
9071,四技商設,桃園市,1
9072,四技商設,台中市,1
9073,四技商設,新北市,1
9074,四技商設,南投縣,1
9075,四技商設,台北市,1
9076,四技數媒,桃園市,1
9077,四技數媒,桃園市,1
9078,四技數媒,,1
9079,四技數媒,,1
9080,四技數媒,桃園市,1
9081,四技數媒,台北市,1
9082,四技數媒,,1
9083,四技數媒,,1
9084,四技數媒,台北市,1
9085,四技創科,,1
9086,四技數媒,新北市,1
9087,四技數媒,台中市,1
9088,四技數媒,新北市,1
9089,四技數媒,,1
9090,四技數媒,苗栗縣,1
9091,四技數媒,新北市,1
9092,四技數媒,,1
9093,四技數媒,台北市,1
9094,四技數媒,新北市,1
9095,四技數媒,台中市,1
9096,四技數媒,,1
9097,四技數媒,新北市,1
9098,四技數媒,,1
9099,四技數媒,新北市,1
9100,會計財稅碩士班,台北市,3
9101,會計財稅碩士班,台北市,1
9102,會計財稅碩士班,台北市,3
9103,會計財稅碩士班,,1
9104,會計財稅碩士班,台北市,3
9105,會計財稅碩士班,台北市,1
9106,會計財稅碩士班,新北市,1
9107,會計財稅碩士班,新北市,3
9108,財務金融系碩士班,台北市,3
9109,財務金融系碩士班,,1
9110,財務金融系碩士班,台北市,3
9111,財務金融系碩士班,台北市,1
9112,財務金融系碩士班,台北市,3
9113,財務金融系碩士班,台北市,1
9114,財務金融系碩士班,台北市,1
9115,財務金融系碩士班,台北市,1
9116,財務金融系碩士班,台北市,3
9117,財務金融系碩士班,台北市,1
9118,財務金融系碩士班,台北市,1
9119,財務金融系碩士班,台北市,3
9120,財務金融系碩士班,台北市,1
9121,財務金融系碩士班,台北市,1
9122,財務金融系碩士班,台北市,3
9123,財政稅務系碩士班,,3
9124,財政稅務系碩士班,台北市,1
9125,財政稅務系碩士班,新北市,3
9126,財政稅務系碩士班,台北市,1
9127,財政稅務系碩士班,台北市,3
9128,財政稅務系碩士班,,3
9129,財政稅務系碩士班,,1
9130,財政稅務系碩士班,,1
9131,國際商務系碩士班,台北市,1
9132,國際商務系碩士班,台北市,3
9133,國際商務系碩士班,台北市,1
9134,國際商務系碩士班,新竹縣,3
9135,國際商務系碩士班,新竹縣,1
9136,國際商務系碩士班,台北市,3
9137,國際商務系碩士班,台北市,1
9138,國際商務系碩士班,新北市,3
9139,資研所,台北市,1
9140,資研所,台北市,3
9141,資研所,台北市,1
9142,資研所,新北市,3
9143,資研所,台北市,1
9144,資研所,台北市,3
9145,資研所,,3
9146,資研所,台北市,1
9147,資研所,台北市,1
9148,資研所,台北市,3
9149,資研所,台北市,3
9150,資研所,台北市,1
9151,資研所,台北市,3
9152,資研所,台北市,1
9153,資研所,,3
9154,資研所,,1
9155,貿易實務法律暨談判碩士學位學程,台北市,1
9156,貿易實務法律暨談判碩士學位學程,台北市,3
9157,貿易實務法律暨談判碩士學位學程,台北市,1
9158,貿易實務法律暨談判碩士學位學程,新竹市,1
9159,貿易實務法律暨談判碩士學位學程,台北市,1
9160,貿易實務法律暨談判碩士學位學程,台北市,3
9161,貿易實務法律暨談判碩士學位學程,新北市,3
9162,貿易實務法律暨談判碩士學位學程,南投縣,1
9163,貿易實務法律暨談判碩士學位學程,桃園市,1
9164,企業管理系碩士班,台北市,3
9165,企業管理系碩士班,台北市,3
9166,企業管理系碩士班,新北市,1
9167,企業管理系碩士班,,1
9168,企業管理系碩士班,台北市,3
9169,企業管理系碩士班,台北市,1
9170,企業管理系碩士班,新竹縣,3
9171,企業管理系碩士班,桃園市,1
9172,企業管理系碩士班,桃園市,3
9173,企業管理系碩士班,台北市,3
9174,企業管理系碩士班,新北市,1
9175,企業管理系碩士班,台北市,3
9176,企業管理系碩士班,台北市,1
9177,企業管理系碩士班,桃園市,1
9178,企業管理系碩士班,台北市,1
9179,二技會資,基隆市,1
9180,二技會資,台中市,1
9181,二技會資,,1
9182,二技會資,台北市,3
9183,二技會資,台北市,1
9184,二技會資,台北市,1
9185,二技會資,台北市,3
9186,二技會資,台北市,3
9187,二技會資,台北市,1
9188,二技會資,,3
9189,二技會資,台北市,1
9190,二技會資,台北市,1
9191,二技會資,台北市,3
9192,二技會資,新北市,1
9193,二技會資,台北市,1
9194,二技會資,新北市,1
9195,二技會資,,1
9196,二技會資,新北市,3
9197,二技會資,新北市,1
9198,二技會資,,1
9199,二技會資,,1
9200,二技會資,桃園市,3
9201,二技會資,,1
9202,二技會資,台北市,3
9203,二技會資,台北市,1
9204,二技會資,,1
9205,二技會資,台北市,1
9206,二技會資,台北市,1
9207,二技會資,台中市,3
9208,二技會資,台中市,1
9209,二技財金,新北市,1
9210,二技財金,台北市,1
9211,二技財金,新北市,3
9212,二技財金,台中市,1
9213,二技財金,新北市,1
9214,二技財金,台中市,1
9215,二技財金,台北市,3
9216,二技財金,,1
9217,二技財金,彰化縣,1
9218,二技財金,彰化縣,3
9219,二技財金,台中市,1
9220,二技財金,台中市,3
9221,二技財金,台北市,3
9222,二技財金,台北市,3
9223,二技財金,新北市,1
9224,二技財金,台北市,3
9225,二技財金,台北市,1
9226,二技財金,台北市,3
9227,二技財金,新北市,1
9228,二技財金,台中市,1
9229,二技財金,台北市,1
9230,二技財金,台北市,1
9231,二技財金,桃園市,1
9232,二技財金,,1
9233,二技財金,,1
9234,二技財金,台北市,3
9235,二技財金,台北市,1
9236,二技財金,台北市,1
9237,二技財金,新北市,1
